,player_id,full_name,birth_date,born,height,weight,nationality,position,shoots,college,high_school,career_length,link,G,PTS,AST,FG%,FT%,WS,TRB,FG3%,eFG%,PER
5120,vonniwh01,Whitey Von Nieda,"June 19 , 1922","Ephrata, Pennsylvania us",185,77,us,Guard/Forward,Right,Penn State,"Ephrata in Ephrata, Pennsylvania",1 year,https://www.basketball-reference.com/players/v/vonniwh01.html,59.0,5.3,2.4,35.7,63.5,2.3,,,,
5121,comlela01,Larry Comley,"August 17 , 1939","Kansas City, Kansas us",196,95,us,Guard,Right,Kansas State,"Wyandotte in Kansas City, Kansas",1 year,https://www.basketball-reference.com/players/c/comlela01.html,12.0,2.1,1.0,21.6,56.3,-0.3,1.6,,,5.6
5122,harklej01,Elijah Harkless,"February 3 , 2000","San Bernardino, California us",190,88,us,Shooting Guard,Right,"Colleges: Cal State Northridge , Oklahoma , UNLV","Etiwanda in Rancho Cucamonga, California",,https://www.basketball-reference.com/players/h/harklej01.html,36.0,5.8,2.3,33.2,74.3,0.1,2.1,24.8,40.3,8.8
5123,brownle01,Leon Brown,"October 12 , 1919","Hastings, Nebraska us",190,86,us,Forward,Right,Wyoming,"Cheyenne in Cheyenne, Wyoming",1 year,https://www.basketball-reference.com/players/b/brownle01.html,5.0,0.0,0.0,0.0,,-0.1,,,,
5124,morrimi01,Mike Morrison,"August 16 , 1967","Washington, District of Columbia us",193,88,us,Shooting Guard,Right,Loyola (MD),"Northwestern in Hyattsville, Maryland",1 year,https://www.basketball-reference.com/players/m/morrimi01.html,36.0,2.0,0.3,33.8,80.0,-0.3,0.6,28.6,35.3,4.2
5125,dempsde01,Dell Demps,"February 12 , 1970","Long Beach, California us",190,92,us,Shooting Guard and Point Guard,Right,University of the Pacific,"Mount Eden in Hayward, California",3 years,https://www.basketball-reference.com/players/d/dempsde01.html,20.0,3.0,0.5,50.0,76.2,0.1,0.5,33.3,51.2,14.4
5126,fleisje01,Jerry Fleishman,"February 14 , 1922","Brooklyn, New York us",188,86,us,Shooting Guard,Left,NYU,"Erasmus Hall in Brooklyn, New York",5 years,https://www.basketball-reference.com/players/f/fleisje01.html,262.0,5.8,1.6,27.7,63.8,7.8,4.6,,,13.6
5127,radzira01,Ray Radziszewski,"March 1 , 1935","Jersey City, New Jersey us",196,95,us,Forward,Right,Saint Joseph's,"Ferris in Jersey City, New Jersey",1 year,https://www.basketball-reference.com/players/r/radzira01.html,1.0,0.0,1.0,0.0,,-0.1,2.0,,,-8.9
5128,persowe01,Wesley Person,"March 28 , 1971","Crenshaw, Alabama us",198,88,us,Shooting Guard and Small Forward,Right,Auburn,"Brantley in Brantley, Alabama",11 years,https://www.basketball-reference.com/players/p/persowe01.html,733.0,11.2,1.7,45.7,77.8,44.0,3.3,41.8,54.1,14.1
5129,dilloho01,Hook Dillon,"January 8 , 1924","Savannah, Georgia us",190,81,us,Forward,Right,UNC,"Benedictine Military Academy in Savannah, Georgia",1 year,https://www.basketball-reference.com/players/d/dilloho01.html,22.0,1.6,0.2,18.2,72.7,-0.4,,,,
5130,wieskjo01,Joe Wieskamp,"August 23 , 1999","Muscatine, Iowa us",198,92,us,Small Forward and Shooting Guard,Right,Iowa,"Muscatine in Muscatine, Iowa",2 years,https://www.basketball-reference.com/players/w/wieskjo01.html,38.0,1.8,0.3,32.9,53.8,0.1,0.5,30.9,45.0,5.6
5131,wetzejo01,John Wetzel,"October 22 , 1944","Waynesboro, Virginia us",196,86,us,Shooting Guard and Small Forward,Right,Virginia Tech,"Wilson Memorial in Fisherville, Virginia",7 years,https://www.basketball-reference.com/players/w/wetzejo01.html,357.0,3.4,1.4,42.9,81.0,6.6,1.9,,,9.5
5132,schadfr01,Frank Schade,"January 22 , 1950","Wausau, Wisconsin us",185,77,us,Point Guard,Right,University of Wisconsin-Eau Claire,"Wausau in Wausau, Wisconsin",1 year,https://www.basketball-reference.com/players/s/schadfr01.html,9.0,1.1,1.1,28.6,100.0,0.0,0.7,,,5.8
5133,armsthi01,Hilton Armstrong,"November 11 , 1984","Peekskill, New York us",211,106,us,Center and Power Forward,Right,UConn,"Peekskill in Peekskill, New York",6 years,https://www.basketball-reference.com/players/a/armsthi01.html,292.0,3.0,0.3,50.1,58.2,3.9,2.6,28.6,50.2,9.9
5134,cookeda01,David Cooke,"September 27 , 1963","Sacramento, California us",203,104,us,Power Forward,Right,Saint Mary's,"Christian Brothers in Sacramento, California",1 year,https://www.basketball-reference.com/players/c/cookeda01.html,6.0,1.5,0.2,18.2,50.0,0.0,1.7,,18.2,6.7
5135,mcqueco01,Cozell McQueen,"January 18 , 1962","Paris, France fr",211,106,fr,Power Forward,Left,NC State,"Bennettsville in Bennettsville, South Carolina",1 year,https://www.basketball-reference.com/players/m/mcqueco01.html,3.0,2.0,0.0,100.0,,0.1,2.7,,100.0,58.3
5136,jacksja02,Jaren Jackson Jr.,"September 15 , 1999","Plainfield, New Jersey us",208,109,us,Center and Power Forward,Right,Michigan State,"La Lumiere School in La Porte, Indiana",,https://www.basketball-reference.com/players/j/jacksja02.html,455.0,18.6,1.5,46.7,79.3,30.2,5.6,35.1,52.9,17.9
5137,mixst01,Steve Mix,"December 30 , 1947","Toledo, Ohio us",201,97,us,Small Forward and Power Forward,Left,Toledo,"Rogers in Toledo, Ohio",13 years,https://www.basketball-reference.com/players/m/mixst01.html,788.0,10.6,1.8,49.9,80.3,57.6,5.3,28.6,49.9,16.2
5138,dudlech02,Chris Dudley,"February 22 , 1965","Stamford, Connecticut us",211,106,us,Center and Power Forward,Right,Yale,"Torrey Pines in San Diego, California",16 years,https://www.basketball-reference.com/players/d/dudlech02.html,886.0,3.9,0.4,41.2,45.8,26.2,6.2,0.0,41.2,10.7
5139,ruffimi01,Michael Ruffin,"January 21 , 1977","Denver, Colorado us",206,111,us,Power Forward and Center,Right,Tulsa,"Cherry Creek in Englewood, Colorado",9 years,https://www.basketball-reference.com/players/r/ruffimi01.html,414.0,1.7,0.6,40.7,45.9,6.8,3.9,0.0,40.7,8.5
5140,napolpa01,Paul Napolitano,"February 3 , 1923","Clayton, California us",188,83,us,Forward/Guard,Right,San Francisco,"McClymonds in Oakland, California",1 year,https://www.basketball-reference.com/players/n/napolpa01.html,1.0,0.0,0.0,,,0.0,,,,
5141,floydsl01,Sleepy Floyd,"March 6 , 1960","Gastonia, North Carolina us",190,77,us,Point Guard and Shooting Guard,Right,Georgetown,"Hunter Huss in Gastonia, North Carolina",13 years,https://www.basketball-reference.com/players/f/floydsl01.html,957.0,12.8,5.4,44.4,81.5,50.6,2.6,32.4,47.0,15.5
5142,sellebr01,Brad Sellers,"December 17 , 1962","Warrensville Heights, Ohio us",213,95,us,Power Forward and Small Forward,Right,"Colleges: Wisconsin , Ohio State","Warrensville Heights in Warrensville Heights, Ohio",6 years,https://www.basketball-reference.com/players/s/sellebr01.html,398.0,6.3,1.1,45.2,79.3,9.8,2.7,20.0,45.4,11.1
5143,garubus01,Usman Garuba,"March 9 , 2002","Azuqueca de Henares, Spain es",203,103,es,Power Forward and Center,Right,,,3 years,https://www.basketball-reference.com/players/g/garubus01.html,105.0,2.6,0.8,46.7,62.5,2.3,3.8,36.3,53.1,12.8
5144,reedro01,Ron Reed,"November 2 , 1942","La Porte, Indiana us",196,92,us,Power Forward,Right,Notre Dame,"LaPorte in LaPorte, Indiana",2 years,https://www.basketball-reference.com/players/r/reedro01.html,119.0,8.0,1.5,36.4,57.1,-1.0,6.4,,,11.9
5145,basseti01,Tim Bassett,"April 1 , 1951","Washington, District of Columbia us",203,102,us,Power Forward,Left,"Colleges: College of Southern Idaho , Georgia","McKinley in Washington, District of Columbia",7 years,https://www.basketball-reference.com/players/b/basseti01.html,473.0,6.2,1.2,42.3,58.8,12.9,6.7,28.6,42.4,10.2
5146,atkinch01,Chucky Atkins,"August 14 , 1974","Orlando, Florida us",180,72,us,Point Guard and Shooting Guard,Right,South Florida,"Evans in Orlando, Florida",11 years,https://www.basketball-reference.com/players/a/atkinch01.html,696.0,9.9,3.4,41.2,77.2,27.9,1.7,36.4,48.9,13.1
5147,farmeto01,Tony Farmer,"January 3 , 1970","Los Angeles, California us",206,110,us,Power Forward and Center,Right,"Colleges: San Jose State , Nebraska","Artesia in Lakewood, California",2 years,https://www.basketball-reference.com/players/f/farmeto01.html,101.0,5.3,0.8,39.5,77.0,3.2,3.2,18.9,40.8,15.5
5148,jacksme01,Merv Jackson,"August 15 , 1946","Savannah, Georgia us",190,79,us,Point Guard,Right,Utah,"Beach in Savannah, Georgia",5 years,https://www.basketball-reference.com/players/j/jacksme01.html,262.0,11.6,3.1,41.1,81.7,7.5,3.3,33.6,42.0,11.8
5149,anderki01,Kim Anderson,"May 12 , 1955","Sedalia, Missouri us",201,90,us,Small Forward,Right,Missouri,"Smith-Cotton in Sedali, Missouri",1 year,https://www.basketball-reference.com/players/a/anderki01.html,21.0,3.0,0.7,31.2,53.6,-0.4,2.1,,,3.0
5150,anstech01,Chris Anstey,"January 1 , 1975","Melbourne, Australia au",213,112,au,Center,Right,"High School: Catholic Regional College in Melbourne, Australia",,3 years,https://www.basketball-reference.com/players/a/anstech01.html,155.0,5.2,0.8,41.3,75.5,2.8,3.4,13.8,41.6,13.2
5151,ebankde01,Devin Ebanks,"October 28 , 1989","Queens, New York us",206,97,us,Shooting Guard and Small Forward,Right,West Virginia,"St. Thomas More School in Oakdale, Connecticut",3 years,https://www.basketball-reference.com/players/e/ebankde01.html,63.0,3.6,0.4,38.5,72.2,0.5,1.9,22.2,40.4,9.6
5152,longar01,Art Long,"October 1 , 1972","Rochester, New York us",206,113,us,Power Forward,Right,Cincinnati,"East in Rochester, New York",3 years,https://www.basketball-reference.com/players/l/longar01.html,98.0,3.5,0.5,45.8,48.5,0.9,3.3,66.7,46.1,9.7
5153,eichhdi01,Rich Eichhorst,"October 21 , 1933","St. Louis, Missouri us",190,90,us,Guard,Right,SE Missouri State,"Hancock in St. Louis, Missouri",1 year,https://www.basketball-reference.com/players/e/eichhdi01.html,1.0,2.0,3.0,50.0,,0.0,1.0,,,12.3
5154,waltere01,Rex Walters,"March 12 , 1970","Omaha, Nebraska us",193,86,us,Shooting Guard and Point Guard,Left,"Colleges: Northwestern , Kansas","Independence in San Jose, California",7 years,https://www.basketball-reference.com/players/w/waltere01.html,335.0,4.6,1.7,44.1,80.9,6.3,1.2,36.1,51.4,11.2
5155,graywy01,Wyndol Gray,"March 20 , 1922","Hanceville, Alabama us",185,79,us,Guard/Forward,Right,Harvard University,"Akron South in Akron, Ohio",2 years,https://www.basketball-reference.com/players/g/graywy01.html,67.0,5.4,0.7,28.3,57.0,2.0,,,,
5156,montrer01,Eric Montross,"September 23 , 1971","Indianapolis, Indiana us",213,122,us,Center,Right,UNC,"Lawrence North in Indianapolis, Indiana",8 years,https://www.basketball-reference.com/players/m/montrer01.html,465.0,4.5,0.4,49.0,47.8,8.5,4.6,0.0,49.0,9.1
5157,jonesan01,Anthony Jones,"September 13 , 1962","Washington, District of Columbia us",198,88,us,Shooting Guard and Small Forward,Right,"Colleges: Georgetown , UNLV","Dunbar in Washington, District of Columbia",3 years,https://www.basketball-reference.com/players/j/jonesan01.html,164.0,3.6,0.7,39.3,74.0,0.8,1.3,30.6,40.6,9.8
5158,aleksch01,Chuck Aleksinas,"February 26 , 1959","Litchfield, Connecticut us",211,117,us,Center,Right,"Colleges: Kentucky , UConn","Wamogo in Litchfield, Connecticut",1 year,https://www.basketball-reference.com/players/a/aleksch01.html,74.0,5.1,0.5,47.8,73.3,0.4,3.6,0.0,47.8,9.1
5159,towemo01,Monte Towe,"September 27 , 1953","Marion, Indiana us",170,68,us,Point Guard,Right,NC State,"Oak Hill in Converse, Indiana",2 years,https://www.basketball-reference.com/players/t/towemo01.html,115.0,2.8,1.9,40.4,78.3,0.2,0.8,21.4,41.8,9.6
5160,wesleda01,David Wesley,"November 14 , 1970","San Antonio, Texas us",183,86,us,Shooting Guard and Point Guard,Right,Baylor,"Longview in Longview, Texas",14 years,https://www.basketball-reference.com/players/w/wesleda01.html,949.0,12.5,4.4,42.4,78.6,61.3,2.5,36.8,48.0,14.2
5161,sauldwo01,Woody Sauldsberry,"July 11 , 1934","Winnsboro, Louisiana us",201,99,us,Power Forward and Center,Right,Texas Southern,"Compton in Compton, California",7 years,https://www.basketball-reference.com/players/s/sauldwo01.html,462.0,10.7,1.1,34.8,61.0,-10.7,7.8,,,8.9
5162,hazenjo01,John Hazen,"March 2 , 1927","Chicago, Illinois us",188,78,us,Guard,Right,Indiana State University,"South Bend Central in South Bend, Indiana",1 year,https://www.basketball-reference.com/players/h/hazenjo01.html,6.0,3.0,0.5,35.3,85.7,0.2,,,,
5163,washipe01,Pearl Washington,"January 6 , 1964","Brooklyn, New York us",188,86,us,Point Guard,Right,Syracuse,"Boys and Girls in Brooklyn, New York",3 years,https://www.basketball-reference.com/players/w/washipe01.html,194.0,8.6,3.8,45.2,74.6,1.9,1.9,18.4,45.8,12.4
5164,hendeda01,Dave Henderson,"July 21 , 1964","Henderson, North Carolina us",196,88,us,Shooting Guard,Right,Duke,"Warren County in Warrenton, North Carolina",1 year,https://www.basketball-reference.com/players/h/hendeda01.html,22.0,5.7,1.5,40.5,68.1,-0.4,1.6,0.0,40.5,6.7
5165,mckinca01,Carlton McKinney,"October 21 , 1964","San Diego, California us",193,86,us,Shooting Guard,Right,"Colleges: Tulsa , SMU","Nixon-Smiley in Nixon, Texas",2 years,https://www.basketball-reference.com/players/m/mckinca01.html,9.0,2.4,0.8,24.4,50.0,-0.3,1.4,0.0,24.4,-0.1
5166,adamsmi01,Michael Adams,"January 19 , 1963","Hartford, Connecticut us",178,73,us,Point Guard,Right,Boston College,"Hartford Public in Hartford, Connecticut",11 years,https://www.basketball-reference.com/players/a/adamsmi01.html,653.0,14.7,6.4,41.5,84.9,46.9,2.9,33.2,47.5,16.6
5167,millemi01,Mike Miller,"February 19 , 1980","Mitchell, South Dakota us",203,98,us,Small Forward and Shooting Guard,Right,Florida,"Mitchell in Mitchell, South Dakota",17 years,https://www.basketball-reference.com/players/m/millemi01.html,1032.0,10.6,2.6,45.9,76.9,60.7,4.2,40.7,55.0,14.3
5168,williaa01,Aaron Williams,"October 2 , 1971","Evanston, Illinois us",206,99,us,Power Forward and Center,Left,Xavier,"Rolling Meadows in Rolling Meadows, Illinois",14 years,https://www.basketball-reference.com/players/w/williaa01.html,715.0,5.8,0.7,49.3,74.0,28.7,3.9,6.3,49.3,13.9
5169,greerly01,Lynn Greer,"October 23 , 1979","Philadelphia, Pennsylvania us",188,79,us,Shooting Guard,Left,Temple,"George Washington Carver High School of Engineering and Science in Philadelphia, Pennsylvania",1 year,https://www.basketball-reference.com/players/g/greerly01.html,41.0,4.1,1.3,43.3,84.4,0.7,0.7,34.6,49.6,14.0
5170,smartma01,Marcus Smart,"March 6 , 1994","Flower Mound, Texas us",190,99,us,Point Guard and Shooting Guard,Right,Oklahoma State,"Edward S. Marcus in Flower Mound, Texas",,https://www.basketball-reference.com/players/s/smartma01.html,697.0,10.5,4.4,38.9,77.9,36.2,3.4,32.4,47.6,12.2
5171,mcneibo01,Bob McNeill,"October 22 , 1938","Philadelphia, Pennsylvania us",185,77,us,Point Guard,Left,Saint Joseph's,,2 years,https://www.basketball-reference.com/players/m/mcneibo01.html,125.0,4.6,2.6,39.4,81.9,1.9,1.4,,,10.5
5172,willier01,Eric Williams,"July 17 , 1972","Newark, New Jersey us",203,99,us,Small Forward and Shooting Guard,Right,"Colleges: Vincennes University , Providence","Malcolm X Shabazz in Newark, New Jersey",12 years,https://www.basketball-reference.com/players/w/willier01.html,658.0,8.6,1.4,41.5,73.6,23.2,3.3,31.8,44.0,11.7
5173,mosspe01,Perry Moss,"November 11 , 1958","Tucson, Arizona us",188,83,us,Point Guard,Right,Northeastern University,"Regional in Amherst, Massachusetts",2 years,https://www.basketball-reference.com/players/m/mosspe01.html,136.0,3.9,1.5,41.5,72.2,0.9,1.5,17.4,42.3,9.2
5174,konchjo01,John Konchar,"March 22 , 1996","Chicago, Illinois us",196,95,us,Shooting Guard and Small Forward,Right,Purdue-Fort Wayne,"West Chicago in West Chicago, Illinois",,https://www.basketball-reference.com/players/k/konchjo01.html,363.0,4.3,1.5,46.9,72.7,16.2,4.0,34.9,56.0,12.7
5175,obanned01,Ed O'Bannon,"August 14 , 1972","Los Angeles, California us",203,100,us,Small Forward and Shooting Guard,Left,UCLA,"Artesia in Lakewood, California",2 years,https://www.basketball-reference.com/players/o/obanned01.html,128.0,5.0,0.8,36.7,75.5,1.1,2.5,22.2,38.7,9.1
5176,pendeje02,Jeff Ayres,"April 29 , 1987","Ontario, California us",206,108,us,Power Forward and Center,Right,Arizona State,"Etiwanda in Rancho Cucamonga, California",6 years,https://www.basketball-reference.com/players/p/pendeje02.html,237.0,2.9,0.4,55.3,77.6,6.3,2.7,40.0,55.5,12.4
5177,barnhjo01,John Barnhill,"March 20 , 1938","Sturgis, Kentucky us",185,81,us,Point Guard and Shooting Guard,Right,Tennessee State,"Lincoln in Evansville, Indiana",10 years,https://www.basketball-reference.com/players/b/barnhjo01.html,589.0,8.6,2.9,40.6,65.8,12.7,2.5,23.6,41.6,10.7
5178,jonesca03,Carlik Jones,"December 23 , 1997","Cincinnati, Ohio us",183,78,us,Point Guard,Right,"Colleges: Radford , Louisville","Aiken in Cincinnati, Ohio",2 years,https://www.basketball-reference.com/players/j/jonesca03.html,12.0,2.0,0.9,29.2,70.0,0.0,0.7,42.9,35.4,7.4
5179,aitchma01,Matt Aitch,"September 21 , 1944","St. Louis, Missouri us",201,104,us,Power Forward,Right,"Colleges: Moberly Area Community College , Michigan State","Maplewood-Richmond Heights in Maplewood, Missouri",1 year,https://www.basketball-reference.com/players/a/aitchma01.html,45.0,5.6,0.4,40.5,67.5,0.5,3.6,0.0,40.5,12.1
5180,mccarwi01,Willie McCarter,"July 26 , 1946","Gary, Indiana us",190,79,us,Shooting Guard,Right,Drake University,"Roosevelt in Gary, Indiana",3 years,https://www.basketball-reference.com/players/m/mccarwi01.html,155.0,7.0,2.0,40.2,65.6,-1.0,1.6,,,8.8
5181,rogerwi01,Willie Rogers,"September 11 , 1945","Nacogdoches, Texas us",190,83,us,Shooting Guard,Right,Oklahoma,"James Madison in Dallas, Texas",1 year,https://www.basketball-reference.com/players/r/rogerwi01.html,40.0,2.1,0.4,33.8,59.6,0.0,1.2,0.0,33.8,3.1
5182,alexacl01,Cliff Alexander,"November 16 , 1995","Chicago, Illinois us",203,111,us,Power Forward,Right,Kansas,"Curie in Chicago, Illinois",1 year,https://www.basketball-reference.com/players/a/alexacl01.html,8.0,1.3,0.0,50.0,,0.0,0.8,,50.0,11.6
5183,westde01,Delonte West,"July 26 , 1983","Washington, District of Columbia us",190,81,us,Point Guard and Shooting Guard,Left,Saint Joseph's,"Eleanor Roosevelt in Greenbelt, Maryland",8 years,https://www.basketball-reference.com/players/w/westde01.html,432.0,9.7,3.6,44.8,82.6,24.5,2.9,37.2,50.1,13.9
5184,bertada01,Dāvis Bertāns,"November 12 , 1992","Valmiera, Latvia lv",208,102,lv,Power Forward,Right,,,8 years,https://www.basketball-reference.com/players/b/bertada01.html,475.0,7.7,0.9,42.2,86.3,18.6,2.4,39.6,58.0,12.8
5185,mihmch01,Chris Mihm,"July 16 , 1979","Milwaukee, Wisconsin us",213,120,us,Center and Power Forward,Right,Texas,"Westlake in Austin, Texas",8 years,https://www.basketball-reference.com/players/m/mihmch01.html,436.0,7.5,0.5,45.9,70.4,13.3,5.3,23.1,45.9,13.4
5186,johnsda08,David Johnson,"February 26 , 2001","Louisville, Kentucky us",193,92,us,Point Guard and Shooting Guard,Right,Louisville,"Trinity in Louisville, Kentucky",1 year,https://www.basketball-reference.com/players/j/johnsda08.html,2.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,-20.0
5187,stephdj01,D.J. Stephens,"December 19 , 1990","Killeen, Texas us",196,85,us,Shooting Guard,Right,Memphis,"Harker Heights in Harker Heights, Texas",2 years,https://www.basketball-reference.com/players/s/stephdj01.html,4.0,2.3,0.0,44.4,100.0,0.0,1.3,,44.4,12.7
5188,salmojo01,John Salmons,"December 12 , 1979","Philadelphia, Pennsylvania us",198,93,us,"Shooting Guard, Small Forward, and Point Guard",Right,Miami (FL),"Plymouth-Whitemarsh in Plymouth Meeting, Pennsylvania",13 years,https://www.basketball-reference.com/players/s/salmojo01.html,895.0,9.3,2.4,43.1,79.9,33.9,2.9,36.6,48.3,12.1
5189,vukcetr01,Tristan Vukcevic,"March 11 , 2003","Siena, Italy it",213,99,it,Center,Right,,,,https://www.basketball-reference.com/players/v/vukcetr01.html,94.0,9.1,1.1,48.1,78.0,1.6,3.3,34.8,55.9,17.3
5190,wrighju02,Justin Wright-Foreman,"October 27 , 1997","Queens, New York us",183,86,us,Point Guard,Left,Hofstra,"High School for Construction in South Ozone Park, New York",,https://www.basketball-reference.com/players/w/wrighju02.html,4.0,4.8,1.8,35.0,75.0,0.0,1.3,20.0,40.0,8.8
